ontology,root,fragment,text,statements,llm_used
envo,http://purl.obolibrary.org/obo/ENVO_03501227,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:steakhouse rdfs:subClassOf :restaurant ;
    :has_definition ""A restaurant which specializes in serving steaks and pork chops.""@en ;
    :has_exact_synonym ""chophouse""@en,
        ""steak house""@en .

","A steakhouse, which is a type of restaurant, is defined as a restaurant that specializes in serving steaks and pork chops. It has the exact synonyms ""chophouse"" and ""steak house.""",4,True
envo,http://purl.obolibrary.org/obo/ENVO_03501228,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:trattoria rdfs:subClassOf :restaurant ;
    :has_definition ""A restaurant which is of Italian cultural origin and which is generally less formal than an Italian ristorante, but more formal than an osteria.""@en .

",A trattoria is a type of restaurant that is of Italian cultural origin. It is generally less formal than an Italian ristorante but more formal than an osteria.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501230,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:field_hospital rdfs:subClassOf :healthcare_facility ;
    :has_definition ""A healthcare facility which is a temporary hospital or mobile medical unit that takes care of casualties on-site before they can be safely transported to more permanent facilities.""@en .

",A field hospital is a type of healthcare facility with the definition of being a temporary hospital or mobile medical unit that takes care of casualties on-site before they can be safely transported to more permanent facilities.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501231,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hospice rdfs:subClassOf :healthcare_facility ;
    :has_definition ""A healthcare facility which provides palliative care for the terminally ill.""@en .

","A hospice is a type of healthcare facility, specifically defined as a healthcare facility that provides palliative care for the terminally ill.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501232,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:movie_theater rdfs:subClassOf :commercial_building ;
    :has_definition ""A commercial building which contains auditoria for viewing films.""@en ;
    :has_exact_synonym ""cinema""@en,
        ""cinema hall""@en,
        ""picture house""@en .

","A movie theater is a type of commercial building, defined as a commercial building that contains auditoria for viewing films. It has exact synonyms including cinema, cinema hall, and picture house.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03501233,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:warehouse rdfs:subClassOf :industrial_building ;
    :has_definition ""An industrial building which is used to store goods.""@en .

","A warehouse is defined as an industrial building that is used to store goods, indicating that it is a specific type of industrial building.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501234,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:town_hall rdfs:subClassOf :office_building ;
    :has_definition ""An office building which is the chief administrative building of a city, town, or other municipality.""@en ;
    :has_exact_synonym ""Rathaus (German)""@en,
        ""city hall""@en,
        ""civic centre""@en,
        ""guildhall""@en .

","A town hall is a type of office building that serves as the chief administrative building of a city, town, or other municipality. It has several exact synonyms, including Rathaus (German), city hall, civic centre, and guildhall.",6,True
envo,http://purl.obolibrary.org/obo/ENVO_03501235,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:leisure_centre rdfs:subClassOf :building ;
    :has_definition ""A public building or site which provides facilities used by people to keep fit or relax.""@en .

",A leisure centre is a type of building defined as a public building or site that provides facilities used by people to keep fit or relax.,2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501236,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:business_park rdfs:subClassOf :area_of_developed_space ;
    :has_definition ""An area of developed space which is reserved for office buildings.""@en ;
    :has_exact_synonym ""office park""@en .

","A business park, which is also exactly synonymous with an office park, is defined as an area of developed space that is reserved specifically for office buildings.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501237,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:game_reserve rdfs:subClassOf :terrestrial_environmental_zone ;
    :has_definition ""A terrestrial environmental zone where wild animals live safely or are hunted in a controlled way for sport.""@en ;
    :has_exact_synonym ""game park""@en,
        ""wildlife preserve""@en .

",A game reserve is a type of terrestrial environmental zone defined as a terrestrial environmental zone where wild animals live safely or are hunted in a controlled way for sport. It is also exactly synonymous with a game park and a wildlife preserve.,4,True
envo,http://purl.obolibrary.org/obo/ENVO_03501238,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:hillock rdfs:subClassOf :hill ;
    :has_definition ""A hill which is small and usually separated from a larger group of hills such as a range.""@en ;
    :has_exact_synonym ""knoll""@en .

","A hillock is a type of hill and is defined as a hill which is small and usually separated from a larger group of hills, such as a range. Furthermore, hillock has an exact synonym: knoll.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501239,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:riverfront rdfs:subClassOf :shore ;
    :has_definition ""A shore along a river.""@en .

","A riverfront is a type of shore, and it is defined as a shore along a river.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501240,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:skerry rdfs:subClassOf :island ;
    :has_definition ""An island which is small, principally composed of rock, and usually too small for human habitation.""@en ;
    :has_exact_synonym ""islet""@en .

","A skerry is a type of island characterized by being small, principally composed of rock, and usually too small for human habitation. Furthermore, skerry has an exact synonym: islet.",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501241,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:wind_farm rdfs:subClassOf :power_plant ;
    :has_definition ""A power plant which is a group of wind turbines in the same location used to produce electricity.""@en ;
    :has_exact_synonym ""wind park""@en,
        ""wind power plant""@en,
        ""wind power station""@en .

","A wind farm is a type of power plant characterized by being a group of wind turbines in the same location used to produce electricity. This power plant is also precisely known as a wind park, wind power plant, or wind power station.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03501242,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:desert_island rdfs:subClassOf :island ;
    :has_definition ""An island that is not permanently populated by humans.""@en ;
    :has_exact_synonym ""uninhabited island""@en ;
    :has_narrow_synonym ""atoll""@en,
        ""islet""@en .

","A desert island is a specific type of island characterized by the fact that it is not permanently populated by humans. It is precisely referred to as an uninhabited island, which is its exact synonym. Additionally, the terms ""atoll"" and ""islet"" are used as narrow synonyms for a desert island, indicating they are specific types of desert islands.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03501243,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:big_box_store rdfs:subClassOf :shop ;
    :has_definition ""A store which is physically large and is part of a retail chain.""@en ;
    :has_exact_synonym ""megastore""@en,
        ""supercenter""@en,
        ""superstore""@en .

","A big box store is a type of shop that is defined as a store which is physically large and is part of a retail chain. It has exact synonyms including megastore, supercenter, and superstore.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03501244,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:bailey_bridge rdfs:subClassOf :bridge ;
    :has_definition ""A bridge which is a truss bridge, pre-fabricated, and portable.""@en .

","A Bailey bridge is a type of bridge that is defined as a pre-fabricated, portable truss bridge.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501245,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:drawbridge rdfs:subClassOf :bridge ;
    :has_definition ""A bridge which is hinged and can be raised.""@en ;
    :has_exact_synonym ""draw-bridge""@en .

","A drawbridge is a type of bridge that is hinged and can be raised, which has the exact synonym ""draw-bridge"".",3,True
envo,http://purl.obolibrary.org/obo/ENVO_03501246,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:footbridge rdfs:subClassOf :bridge ;
    :has_definition ""A bridge designed solely for pedestrians.""@en ;
    :has_exact_synonym ""pedestrian bridge""@en,
        ""pedestrian overcrossing""@en,
        ""pedestrian overpass""@en .

","A footbridge is a type of bridge that is designed solely for pedestrians. It is also exactly synonymous with a pedestrian bridge, pedestrian overcrossing, and pedestrian overpass.",5,True
envo,http://purl.obolibrary.org/obo/ENVO_03501247,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:humpback_bridge rdfs:subClassOf :bridge ;
    :has_definition ""A bridge which arches in the center, and has a span which is higher than the ramps on either side, forming a hump-like arrangement.""@en .

","A humpback bridge is a type of bridge defined as a bridge that arches in the center, with a span that is higher than the ramps on either side, forming a hump-like arrangement.",2,True
envo,http://purl.obolibrary.org/obo/ENVO_03501248,"@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

:overpass rdfs:subClassOf :bridge ;
    :has_definition ""A bridge which is used for transportaiton, and which crosses over another road or railway.""@en ;
    :has_exact_synonym ""flyover""@en,
        ""overbridge""@en .

","An overpass, which has exact synonyms including flyover and overbridge, is a type of bridge defined as a structure used for transportation that crosses over another road or railway.",4,True
